workerid,proliferate.condition,item,item_type,maximality,response,slide_number,state,stim,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.item_comments,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
210,experiment_1,cookie,control,maximal,FALSE,3,0,Andy ate the cookie,[],24,Yes,,3,2,50 cents,Female,,English,No,Firefox,Windows,864,1536,1.7624333333333333,
210,experiment_1,banana,baseline,maximal,TRUE,4,5,Andy ate the banana,[],24,Yes,,3,2,50 cents,Female,,English,No,Firefox,Windows,864,1536,1.7624333333333333,
210,experiment_1,soda,filler,partial,TRUE,5,3,Andy drank the soda,[],24,Yes,,3,2,50 cents,Female,,English,No,Firefox,Windows,864,1536,1.7624333333333333,
210,experiment_1,whiskey,baseline,partial,TRUE,6,5,Andy drank the whiskey,[],24,Yes,,3,2,50 cents,Female,,English,No,Firefox,Windows,864,1536,1.7624333333333333,
210,experiment_1,tea,baseline,maximal,TRUE,7,5,Andy drank the tea,[],24,Yes,,3,2,50 cents,Female,,English,No,Firefox,Windows,864,1536,1.7624333333333333,
210,experiment_1,apple,baseline,partial,TRUE,8,5,Andy ate the apple,[],24,Yes,,3,2,50 cents,Female,,English,No,Firefox,Windows,864,1536,1.7624333333333333,
210,experiment_1,coffee,filler,maximal,TRUE,9,2,Andy drank the coffee,[],24,Yes,,3,2,50 cents,Female,,English,No,Firefox,Windows,864,1536,1.7624333333333333,
210,experiment_1,wing,filler,partial,TRUE,10,1,Andy ate the wing,[],24,Yes,,3,2,50 cents,Female,,English,No,Firefox,Windows,864,1536,1.7624333333333333,
210,experiment_1,soda,control,partial,FALSE,11,0,Andy drank the soda,[],24,Yes,,3,2,50 cents,Female,,English,No,Firefox,Windows,864,1536,1.7624333333333333,
210,experiment_1,tea,critical,maximal,TRUE,12,2,Andy drank the tea,[],24,Yes,,3,2,50 cents,Female,,English,No,Firefox,Windows,864,1536,1.7624333333333333,
210,experiment_1,whiskey,critical,partial,TRUE,13,3,Andy drank the whiskey,[],24,Yes,,3,2,50 cents,Female,,English,No,Firefox,Windows,864,1536,1.7624333333333333,
210,experiment_1,cookie,filler,maximal,TRUE,14,4,Andy ate the cookie,[],24,Yes,,3,2,50 cents,Female,,English,No,Firefox,Windows,864,1536,1.7624333333333333,
210,experiment_1,apple,critical,partial,TRUE,15,1,Andy ate the apple,[],24,Yes,,3,2,50 cents,Female,,English,No,Firefox,Windows,864,1536,1.7624333333333333,
210,experiment_1,banana,critical,maximal,TRUE,16,4,Andy ate the banana,[],24,Yes,,3,2,50 cents,Female,,English,No,Firefox,Windows,864,1536,1.7624333333333333,
210,experiment_1,wing,control,partial,FALSE,17,0,Andy ate the wing,[],24,Yes,,3,2,50 cents,Female,,English,No,Firefox,Windows,864,1536,1.7624333333333333,
210,experiment_1,coffee,control,maximal,FALSE,18,0,Andy drank the coffee,[],24,Yes,,3,2,50 cents,Female,,English,No,Firefox,Windows,864,1536,1.7624333333333333,
217,experiment_1,apple,baseline,partial,TRUE,3,5,Andy ate the apple,[],34,Yes,,3,2,70 cents,Male,,English,No,Chrome,Windows,720,1280,1.6440833333333331,
217,experiment_1,coffee,baseline,maximal,TRUE,4,5,Andy drank the coffee,[],34,Yes,,3,2,70 cents,Male,,English,No,Chrome,Windows,720,1280,1.6440833333333331,
217,experiment_1,wing,control,partial,FALSE,5,0,Andy ate the wing,[],34,Yes,,3,2,70 cents,Male,,English,No,Chrome,Windows,720,1280,1.6440833333333331,
217,experiment_1,soda,control,partial,FALSE,6,0,Andy drank the soda,[],34,Yes,,3,2,70 cents,Male,,English,No,Chrome,Windows,720,1280,1.6440833333333331,
217,experiment_1,apple,critical,partial,TRUE,7,2,Andy ate the apple,[],34,Yes,,3,2,70 cents,Male,,English,No,Chrome,Windows,720,1280,1.6440833333333331,
217,experiment_1,tea,filler,maximal,TRUE,8,1,Andy drank the tea,[],34,Yes,,3,2,70 cents,Male,,English,No,Chrome,Windows,720,1280,1.6440833333333331,
217,experiment_1,whiskey,critical,partial,TRUE,9,1,Andy drank the whiskey,[],34,Yes,,3,2,70 cents,Male,,English,No,Chrome,Windows,720,1280,1.6440833333333331,
217,experiment_1,cookie,baseline,maximal,TRUE,10,5,Andy ate the cookie,[],34,Yes,,3,2,70 cents,Male,,English,No,Chrome,Windows,720,1280,1.6440833333333331,
217,experiment_1,wing,filler,partial,TRUE,11,3,Andy ate the wing,[],34,Yes,,3,2,70 cents,Male,,English,No,Chrome,Windows,720,1280,1.6440833333333331,
217,experiment_1,banana,control,maximal,FALSE,12,0,Andy ate the banana,[],34,Yes,,3,2,70 cents,Male,,English,No,Chrome,Windows,720,1280,1.6440833333333331,
217,experiment_1,soda,filler,partial,TRUE,13,2,Andy drank the soda,[],34,Yes,,3,2,70 cents,Male,,English,No,Chrome,Windows,720,1280,1.6440833333333331,
217,experiment_1,banana,filler,maximal,TRUE,14,4,Andy ate the banana,[],34,Yes,,3,2,70 cents,Male,,English,No,Chrome,Windows,720,1280,1.6440833333333331,
217,experiment_1,cookie,critical,maximal,TRUE,15,4,Andy ate the cookie,[],34,Yes,,3,2,70 cents,Male,,English,No,Chrome,Windows,720,1280,1.6440833333333331,
217,experiment_1,coffee,critical,maximal,TRUE,16,3,Andy drank the coffee,[],34,Yes,,3,2,70 cents,Male,,English,No,Chrome,Windows,720,1280,1.6440833333333331,
217,experiment_1,whiskey,baseline,partial,TRUE,17,5,Andy drank the whiskey,[],34,Yes,,3,2,70 cents,Male,,English,No,Chrome,Windows,720,1280,1.6440833333333331,
217,experiment_1,tea,control,maximal,FALSE,18,0,Andy drank the tea,[],34,Yes,,3,2,70 cents,Male,,English,No,Chrome,Windows,720,1280,1.6440833333333331,
118,experiment_1,coffee,critical,maximal,TRUE,3,2,Andy drank the coffee,[],19,Yes,,2,2,,Male,,English,,Chrome,Mac,900,1440,1.4573333333333334,
118,experiment_1,banana,filler,maximal,TRUE,4,2,Andy ate the banana,[],19,Yes,,2,2,,Male,,English,,Chrome,Mac,900,1440,1.4573333333333334,
118,experiment_1,apple,critical,partial,TRUE,5,3,Andy ate the apple,[],19,Yes,,2,2,,Male,,English,,Chrome,Mac,900,1440,1.4573333333333334,
118,experiment_1,coffee,baseline,maximal,TRUE,6,5,Andy drank the coffee,[],19,Yes,,2,2,,Male,,English,,Chrome,Mac,900,1440,1.4573333333333334,
118,experiment_1,whiskey,filler,partial,TRUE,7,4,Andy drank the whiskey,[],19,Yes,,2,2,,Male,,English,,Chrome,Mac,900,1440,1.4573333333333334,
118,experiment_1,banana,control,maximal,FALSE,8,0,Andy ate the banana,[],19,Yes,,2,2,,Male,,English,,Chrome,Mac,900,1440,1.4573333333333334,
118,experiment_1,wing,filler,partial,TRUE,9,1,Andy ate the wing,[],19,Yes,,2,2,,Male,,English,,Chrome,Mac,900,1440,1.4573333333333334,
118,experiment_1,soda,baseline,partial,TRUE,10,5,Andy drank the soda,[],19,Yes,,2,2,,Male,,English,,Chrome,Mac,900,1440,1.4573333333333334,
118,experiment_1,wing,control,partial,FALSE,11,0,Andy ate the wing,[],19,Yes,,2,2,,Male,,English,,Chrome,Mac,900,1440,1.4573333333333334,
118,experiment_1,cookie,baseline,maximal,TRUE,12,5,Andy ate the cookie,[],19,Yes,,2,2,,Male,,English,,Chrome,Mac,900,1440,1.4573333333333334,
118,experiment_1,tea,filler,maximal,TRUE,13,3,Andy drank the tea,[],19,Yes,,2,2,,Male,,English,,Chrome,Mac,900,1440,1.4573333333333334,
118,experiment_1,cookie,critical,maximal,TRUE,14,1,Andy ate the cookie,[],19,Yes,,2,2,,Male,,English,,Chrome,Mac,900,1440,1.4573333333333334,
118,experiment_1,whiskey,control,partial,FALSE,15,0,Andy drank the whiskey,[],19,Yes,,2,2,,Male,,English,,Chrome,Mac,900,1440,1.4573333333333334,
118,experiment_1,soda,critical,partial,TRUE,16,4,Andy drank the soda,[],19,Yes,,2,2,,Male,,English,,Chrome,Mac,900,1440,1.4573333333333334,
118,experiment_1,tea,control,maximal,FALSE,17,0,Andy drank the tea,[],19,Yes,,2,2,,Male,,English,,Chrome,Mac,900,1440,1.4573333333333334,
118,experiment_1,apple,baseline,partial,TRUE,18,5,Andy ate the apple,[],19,Yes,,2,2,,Male,,English,,Chrome,Mac,900,1440,1.4573333333333334,
199,experiment_1,cookie,critical,maximal,TRUE,3,3,Andy ate the cookie,[],24,Yes,,3,2,.50,Male,,English ,No,Safari,Mac,1080,810,1.3843833333333333,
199,experiment_1,tea,filler,maximal,TRUE,4,2,Andy drank the tea,[],24,Yes,,3,2,.50,Male,,English ,No,Safari,Mac,1080,810,1.3843833333333333,
199,experiment_1,tea,control,maximal,FALSE,5,0,Andy drank the tea,[],24,Yes,,3,2,.50,Male,,English ,No,Safari,Mac,1080,810,1.3843833333333333,
199,experiment_1,coffee,critical,maximal,TRUE,6,4,Andy drank the coffee,[],24,Yes,,3,2,.50,Male,,English ,No,Safari,Mac,1080,810,1.3843833333333333,
199,experiment_1,whiskey,critical,partial,TRUE,7,2,Andy drank the whiskey,[],24,Yes,,3,2,.50,Male,,English ,No,Safari,Mac,1080,810,1.3843833333333333,
199,experiment_1,apple,control,partial,FALSE,8,0,Andy ate the apple,[],24,Yes,,3,2,.50,Male,,English ,No,Safari,Mac,1080,810,1.3843833333333333,
199,experiment_1,soda,control,partial,FALSE,9,0,Andy drank the soda,[],24,Yes,,3,2,.50,Male,,English ,No,Safari,Mac,1080,810,1.3843833333333333,
199,experiment_1,whiskey,baseline,partial,TRUE,10,5,Andy drank the whiskey,[],24,Yes,,3,2,.50,Male,,English ,No,Safari,Mac,1080,810,1.3843833333333333,
199,experiment_1,wing,baseline,partial,TRUE,11,5,Andy ate the wing,[],24,Yes,,3,2,.50,Male,,English ,No,Safari,Mac,1080,810,1.3843833333333333,
199,experiment_1,apple,filler,partial,TRUE,12,4,Andy ate the apple,[],24,Yes,,3,2,.50,Male,,English ,No,Safari,Mac,1080,810,1.3843833333333333,
199,experiment_1,coffee,baseline,maximal,TRUE,13,5,Andy drank the coffee,[],24,Yes,,3,2,.50,Male,,English ,No,Safari,Mac,1080,810,1.3843833333333333,
199,experiment_1,banana,filler,maximal,TRUE,14,1,Andy ate the banana,[],24,Yes,,3,2,.50,Male,,English ,No,Safari,Mac,1080,810,1.3843833333333333,
199,experiment_1,soda,filler,partial,TRUE,15,3,Andy drank the soda,[],24,Yes,,3,2,.50,Male,,English ,No,Safari,Mac,1080,810,1.3843833333333333,
199,experiment_1,cookie,baseline,maximal,TRUE,16,5,Andy ate the cookie,[],24,Yes,,3,2,.50,Male,,English ,No,Safari,Mac,1080,810,1.3843833333333333,
199,experiment_1,banana,control,maximal,FALSE,17,0,Andy ate the banana,[],24,Yes,,3,2,.50,Male,,English ,No,Safari,Mac,1080,810,1.3843833333333333,
199,experiment_1,wing,critical,partial,TRUE,18,1,Andy ate the wing,[],24,Yes,,3,2,.50,Male,,English ,No,Safari,Mac,1080,810,1.3843833333333333,
164,experiment_1,whiskey,critical,partial,TRUE,3,1,Andy drank the whiskey,[],37,Yes,,3,2,Yes,Female,,English,No,Chrome,Linux,846,412,3.02725,
164,experiment_1,coffee,control,maximal,FALSE,4,0,Andy drank the coffee,[],37,Yes,,3,2,Yes,Female,,English,No,Chrome,Linux,846,412,3.02725,
164,experiment_1,banana,filler,maximal,TRUE,5,2,Andy ate the banana,[],37,Yes,,3,2,Yes,Female,,English,No,Chrome,Linux,846,412,3.02725,
164,experiment_1,wing,control,partial,FALSE,6,0,Andy ate the wing,[],37,Yes,,3,2,Yes,Female,,English,No,Chrome,Linux,846,412,3.02725,
164,experiment_1,tea,critical,maximal,TRUE,7,3,Andy drank the tea,[],37,Yes,,3,2,Yes,Female,,English,No,Chrome,Linux,846,412,3.02725,
164,experiment_1,cookie,baseline,maximal,TRUE,8,5,Andy ate the cookie,[],37,Yes,,3,2,Yes,Female,,English,No,Chrome,Linux,846,412,3.02725,
164,experiment_1,cookie,critical,maximal,TRUE,9,2,Andy ate the cookie,[],37,Yes,,3,2,Yes,Female,,English,No,Chrome,Linux,846,412,3.02725,
164,experiment_1,soda,control,partial,FALSE,10,0,Andy drank the soda,[],37,Yes,,3,2,Yes,Female,,English,No,Chrome,Linux,846,412,3.02725,
164,experiment_1,wing,filler,partial,TRUE,11,3,Andy ate the wing,[],37,Yes,,3,2,Yes,Female,,English,No,Chrome,Linux,846,412,3.02725,
164,experiment_1,whiskey,baseline,partial,TRUE,12,5,Andy drank the whiskey,[],37,Yes,,3,2,Yes,Female,,English,No,Chrome,Linux,846,412,3.02725,
164,experiment_1,apple,baseline,partial,TRUE,13,5,Andy ate the apple,[],37,Yes,,3,2,Yes,Female,,English,No,Chrome,Linux,846,412,3.02725,
164,experiment_1,banana,control,maximal,FALSE,14,0,Andy ate the banana,[],37,Yes,,3,2,Yes,Female,,English,No,Chrome,Linux,846,412,3.02725,
164,experiment_1,coffee,filler,maximal,TRUE,15,1,Andy drank the coffee,[],37,Yes,,3,2,Yes,Female,,English,No,Chrome,Linux,846,412,3.02725,
164,experiment_1,tea,baseline,maximal,TRUE,16,5,Andy drank the tea,[],37,Yes,,3,2,Yes,Female,,English,No,Chrome,Linux,846,412,3.02725,
164,experiment_1,soda,filler,partial,TRUE,17,4,Andy drank the soda,[],37,Yes,,3,2,Yes,Female,,English,No,Chrome,Linux,846,412,3.02725,
164,experiment_1,apple,critical,partial,TRUE,18,4,Andy ate the apple,[],37,Yes,,3,2,Yes,Female,,English,No,Chrome,Linux,846,412,3.02725,
190,experiment_1,whiskey,filler,partial,TRUE,3,2,Andy drank the whiskey,[],33,Confused,,4,2,10 cents?,Female,,English,,Chrome,Windows,912,1368,1.5870666666666666,
190,experiment_1,cookie,critical,maximal,TRUE,4,1,Andy ate the cookie,[],33,Confused,,4,2,10 cents?,Female,,English,,Chrome,Windows,912,1368,1.5870666666666666,
190,experiment_1,cookie,baseline,maximal,TRUE,5,5,Andy ate the cookie,[],33,Confused,,4,2,10 cents?,Female,,English,,Chrome,Windows,912,1368,1.5870666666666666,
190,experiment_1,whiskey,control,partial,FALSE,6,0,Andy drank the whiskey,[],33,Confused,,4,2,10 cents?,Female,,English,,Chrome,Windows,912,1368,1.5870666666666666,
190,experiment_1,tea,baseline,maximal,TRUE,7,5,Andy drank the tea,[],33,Confused,,4,2,10 cents?,Female,,English,,Chrome,Windows,912,1368,1.5870666666666666,
190,experiment_1,coffee,filler,maximal,TRUE,8,4,Andy drank the coffee,[],33,Confused,,4,2,10 cents?,Female,,English,,Chrome,Windows,912,1368,1.5870666666666666,
190,experiment_1,tea,critical,maximal,TRUE,9,3,Andy drank the tea,[],33,Confused,,4,2,10 cents?,Female,,English,,Chrome,Windows,912,1368,1.5870666666666666,
190,experiment_1,soda,critical,partial,TRUE,10,2,Andy drank the soda,[],33,Confused,,4,2,10 cents?,Female,,English,,Chrome,Windows,912,1368,1.5870666666666666,
190,experiment_1,coffee,control,maximal,FALSE,11,0,Andy drank the coffee,[],33,Confused,,4,2,10 cents?,Female,,English,,Chrome,Windows,912,1368,1.5870666666666666,
190,experiment_1,banana,control,maximal,FALSE,12,0,Andy ate the banana,[],33,Confused,,4,2,10 cents?,Female,,English,,Chrome,Windows,912,1368,1.5870666666666666,
190,experiment_1,apple,control,partial,FALSE,13,0,Andy ate the apple,[],33,Confused,,4,2,10 cents?,Female,,English,,Chrome,Windows,912,1368,1.5870666666666666,
190,experiment_1,apple,filler,partial,TRUE,14,1,Andy ate the apple,[],33,Confused,,4,2,10 cents?,Female,,English,,Chrome,Windows,912,1368,1.5870666666666666,
190,experiment_1,banana,filler,maximal,TRUE,15,3,Andy ate the banana,[],33,Confused,,4,2,10 cents?,Female,,English,,Chrome,Windows,912,1368,1.5870666666666666,
190,experiment_1,soda,baseline,partial,TRUE,16,5,Andy drank the soda,[],33,Confused,,4,2,10 cents?,Female,,English,,Chrome,Windows,912,1368,1.5870666666666666,
190,experiment_1,wing,baseline,partial,TRUE,17,5,Andy ate the wing,[],33,Confused,,4,2,10 cents?,Female,,English,,Chrome,Windows,912,1368,1.5870666666666666,
190,experiment_1,wing,critical,partial,TRUE,18,4,Andy ate the wing,[],33,Confused,,4,2,10 cents?,Female,,English,,Chrome,Windows,912,1368,1.5870666666666666,
126,experiment_1,banana,baseline,maximal,TRUE,3,5,Andy ate the banana,[],29,Yes,"I enjoyed this experiment and thought it was amusing, thank you. It definitely made me think about whether ""ate""/""drank"" in the past tense means that you ate/drank all of something or just part of it. ",3,2,$1,Female,The banana looked unsettling.,English,"No, everything went smoothly.",Chrome,Windows,864,1536,3.333466666666667,
126,experiment_1,cookie,control,maximal,FALSE,4,0,Andy ate the cookie,[],29,Yes,"I enjoyed this experiment and thought it was amusing, thank you. It definitely made me think about whether ""ate""/""drank"" in the past tense means that you ate/drank all of something or just part of it. ",3,2,$1,Female,The banana looked unsettling.,English,"No, everything went smoothly.",Chrome,Windows,864,1536,3.333466666666667,
126,experiment_1,banana,critical,maximal,TRUE,5,3,Andy ate the banana,[],29,Yes,"I enjoyed this experiment and thought it was amusing, thank you. It definitely made me think about whether ""ate""/""drank"" in the past tense means that you ate/drank all of something or just part of it. ",3,2,$1,Female,The banana looked unsettling.,English,"No, everything went smoothly.",Chrome,Windows,864,1536,3.333466666666667,
126,experiment_1,tea,filler,maximal,TRUE,6,4,Andy drank the tea,[],29,Yes,"I enjoyed this experiment and thought it was amusing, thank you. It definitely made me think about whether ""ate""/""drank"" in the past tense means that you ate/drank all of something or just part of it. ",3,2,$1,Female,The banana looked unsettling.,English,"No, everything went smoothly.",Chrome,Windows,864,1536,3.333466666666667,
126,experiment_1,whiskey,filler,partial,TRUE,7,3,Andy drank the whiskey,[],29,Yes,"I enjoyed this experiment and thought it was amusing, thank you. It definitely made me think about whether ""ate""/""drank"" in the past tense means that you ate/drank all of something or just part of it. ",3,2,$1,Female,The banana looked unsettling.,English,"No, everything went smoothly.",Chrome,Windows,864,1536,3.333466666666667,
126,experiment_1,wing,control,partial,FALSE,8,0,Andy ate the wing,[],29,Yes,"I enjoyed this experiment and thought it was amusing, thank you. It definitely made me think about whether ""ate""/""drank"" in the past tense means that you ate/drank all of something or just part of it. ",3,2,$1,Female,The banana looked unsettling.,English,"No, everything went smoothly.",Chrome,Windows,864,1536,3.333466666666667,
126,experiment_1,wing,filler,partial,TRUE,9,1,Andy ate the wing,[],29,Yes,"I enjoyed this experiment and thought it was amusing, thank you. It definitely made me think about whether ""ate""/""drank"" in the past tense means that you ate/drank all of something or just part of it. ",3,2,$1,Female,The banana looked unsettling.,English,"No, everything went smoothly.",Chrome,Windows,864,1536,3.333466666666667,
126,experiment_1,cookie,filler,maximal,TRUE,10,2,Andy ate the cookie,[],29,Yes,"I enjoyed this experiment and thought it was amusing, thank you. It definitely made me think about whether ""ate""/""drank"" in the past tense means that you ate/drank all of something or just part of it. ",3,2,$1,Female,The banana looked unsettling.,English,"No, everything went smoothly.",Chrome,Windows,864,1536,3.333466666666667,
126,experiment_1,coffee,baseline,maximal,TRUE,11,5,Andy drank the coffee,[],29,Yes,"I enjoyed this experiment and thought it was amusing, thank you. It definitely made me think about whether ""ate""/""drank"" in the past tense means that you ate/drank all of something or just part of it. ",3,2,$1,Female,The banana looked unsettling.,English,"No, everything went smoothly.",Chrome,Windows,864,1536,3.333466666666667,
126,experiment_1,coffee,critical,maximal,TRUE,12,4,Andy drank the coffee,[],29,Yes,"I enjoyed this experiment and thought it was amusing, thank you. It definitely made me think about whether ""ate""/""drank"" in the past tense means that you ate/drank all of something or just part of it. ",3,2,$1,Female,The banana looked unsettling.,English,"No, everything went smoothly.",Chrome,Windows,864,1536,3.333466666666667,
126,experiment_1,soda,baseline,partial,TRUE,13,5,Andy drank the soda,[],29,Yes,"I enjoyed this experiment and thought it was amusing, thank you. It definitely made me think about whether ""ate""/""drank"" in the past tense means that you ate/drank all of something or just part of it. ",3,2,$1,Female,The banana looked unsettling.,English,"No, everything went smoothly.",Chrome,Windows,864,1536,3.333466666666667,
126,experiment_1,whiskey,control,partial,FALSE,14,0,Andy drank the whiskey,[],29,Yes,"I enjoyed this experiment and thought it was amusing, thank you. It definitely made me think about whether ""ate""/""drank"" in the past tense means that you ate/drank all of something or just part of it. ",3,2,$1,Female,The banana looked unsettling.,English,"No, everything went smoothly.",Chrome,Windows,864,1536,3.333466666666667,
126,experiment_1,soda,critical,partial,TRUE,15,1,Andy drank the soda,[],29,Yes,"I enjoyed this experiment and thought it was amusing, thank you. It definitely made me think about whether ""ate""/""drank"" in the past tense means that you ate/drank all of something or just part of it. ",3,2,$1,Female,The banana looked unsettling.,English,"No, everything went smoothly.",Chrome,Windows,864,1536,3.333466666666667,
